idTextbox.text,welcomeDone.numClicks,welcomeDone.timesOn,welcomeDone.timesOff,participant,session,date,expName,psychopyVersion,OS,frameRate,consent_advance.keys,consent_advance.rt,consent_advance_2.keys,consent_advance_2.rt,consentClick.x,consentClick.y,consentClick.leftButton,consentClick.midButton,consentClick.rightButton,consentClick.time,consentClick.clicked_name,instr_advance_3.keys,instr_advance_3.rt,spec_instr_adv.keys,spec_instr_adv.rt,spec_instr_adv2.keys,spec_instr_adv2.rt,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,instrLoop.ran,steps,fams,face_file,cond,instr,term,key_map,attnKeyResp1.keys,attnKeyResp1.rt,q1.thisRepN,q1.thisTrialN,q1.thisN,q1.thisIndex,q1.ran,attnKeyResp2.keys,attnKeyResp2.rt,q2.thisRepN,q2.thisTrialN,q2.thisN,q2.thisIndex,q2.ran,attnKeyResp3.keys,attnKeyResp3.rt,q3.thisRepN,q3.thisTrialN,q3.thisN,q3.thisIndex,q3.ran,practiceStart.keys,practiceStart.rt,practiceResp.keys,timesRedone,redo_keypress.keys,redo_keypress.rt,practiceFailed.thisRepN,practiceFailed.thisTrialN,practiceFailed.thisN,practiceFailed.thisIndex,practiceFailed.ran,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practiceRepeat.ran,practiceResp.rt,attrRating.keys,attrRating.rt,practiceTrial.thisRepN,practiceTrial.thisTrialN,practiceTrial.thisN,practiceTrial.thisIndex,practiceTrial.ran,key_resp_3.keys,key_resp_3.rt,attnChecker.thisRepN,attnChecker.thisTrialN,attnChecker.thisN,attnChecker.thisIndex,attnChecker.ran,catResp.keys,catAllKeys.keys,globalTimesRedone,redo_feedback_loop.thisRepN,redo_feedback_loop.thisTrialN,redo_feedback_loop.thisN,redo_feedback_loop.thisIndex,redo_feedback_loop.ran,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,catResp.rt,catAllKeys.rt,contResp.keys,contResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,contResp_2.keys,contResp_2.rt,respQ1.response,respQ1.rt,respQ2.response,respQ2.rt,respQ3.response,respQ3.rt,respQ4.response,respQ4.rt,surveyContinue1.numClicks,surveyContinue1.timesOn,surveyContinue1.timesOff,respQ5.response,respQ5.rt,respQ6.response,respQ6.rt,respQ7.response,respQ7.rt,respQ8.response,respQ8.rt,surveyContinue2.numClicks,surveyContinue2.timesOn,surveyContinue2.timesOff,respQ9.response,respQ9.rt,respQ10.response,respQ10.rt,respQ11.response,respQ11.rt,respQ12.response,respQ12.rt,surveyContinue3.numClicks,surveyContinue3.timesOn,surveyContinue3.timesOff,respQ13.response,respQ13.rt,respQ14.response,respQ14.rt,respQ15.response,respQ15.rt,surveyContinue4.numClicks,surveyContinue4.timesOn,surveyContinue4.timesOff,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,genderResp2.text,demogexitClick.numClicks,demogexitClick.timesOn,demogexitClick.timesOff,textbox.text,openAnswerClick.numClicks,openAnswerClick.timesOn,openAnswerClick.timesOff,debriefEnd.keys,debriefEnd.rt,exitKey.keys,exitKey.rt
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""k""]","[""k""]",2,,,,,,0,0,0,0,1,[1.7718999999761422],[1.7718999999761422],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,1,2,img/B02_01.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3.7622,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0912,0,9,9,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""k""]","[""k""]",2,,,,,,0,0,0,0,1,[1.4131000000238032],[1.4131000000238032],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,10,4,img/B04_10.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.2626,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.9179,0,10,10,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]","[""j""]",2,,,,,,0,0,0,0,1,[1.3718000000715165],[1.371600000023875],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,6,8,img/B08_06.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.2763,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.654,0,11,11,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]","[""j""]",2,,,,,,0,0,0,0,1,[1.0120000000000005],[1.0118999999761513],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,4,8,img/B08_04.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.3097,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7009,0,12,12,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]","[""j""]",2,,,,,,0,0,0,0,1,[1.4992999999523704],[1.499200000047722],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,4,10,img/B10_04.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.9645,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5508,0,13,13,103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]","[""j""]",2,,,,,,0,0,0,0,1,[2.166600000023834],[2.166500000000042],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,5,2,img/B02_05.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.8648,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6005,0,14,14,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""k""]","[""k""]",2,,,,,,0,0,0,0,1,[1.2716000000238523],[1.2714000000953547],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,10,9,img/B09_10.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1.5983,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6671,0,15,15,98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""k""]","[""k""]",2,,,,,,0,0,0,0,1,[1.9318000000715756],[1.9318000000715756],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,0,8,img/B08_00.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.4691,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.3852,0,16,16,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]","[""j""]",2,,,,,,0,0,0,0,1,[2.1862999999523254],[2.1862000000477337],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,6,6,img/B06_06.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.6671,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7052,0,17,17,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]","[""j""]",2,,,,,,0,0,0,0,1,[2.4553000000715315],[2.4553000000715315],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,10,1,img/B01_10.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.6972,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5838,0,18,18,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]","[""j""]",2,,,,,,0,0,0,0,1,[1.2560000000000286],[1.2558999999761795],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,5,10,img/B10_05.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2.1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7852,0,19,19,104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""k""]","[""k""]",2,,,,,,0,0,0,0,1,[1.2642000000476514],[1.2642000000476514],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,10,2,img/B02_10.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1.8196,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4586,0,20,20,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]","[""j""]",2,,,,,,0,0,0,0,1,[2.295399999976155],[2.295399999976155],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,4,9,img/B09_04.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5047,0,21,21,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""k""]","[""k""]",2,,,,,,0,0,0,0,1,[2.410100000023874],[2.410100000023874],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,2,6,img/B06_02.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.9922,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4727,0,22,22,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]","[""j""]",2,,,,,,0,0,0,0,1,[2.6225000000000023],[2.6225000000000023],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,10,7,img/B07_10.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4.1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3916,0,23,23,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]","[""j""]",2,,,,,,0,0,0,0,1,[2.6587999999523504],[2.6588999999761427],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,9,1,img/B01_09.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2.4087,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.9673,0,24,24,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]","[""j""]",2,,,,,,0,0,0,0,1,[2.333399999976166],[2.333499999999958],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,6,2,img/B02_06.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.8134,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4346,0,25,25,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]","[""j""]",2,,,,,,0,0,0,0,1,[1.81639999997617],[1.8163999999760563],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,3,10,img/B10_03.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.8813,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.373,0,26,26,102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""k""]","[""k""]",2,,,,,,0,0,0,0,1,[2.68100000000004],[2.681100000023889],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,0,7,img/B07_00.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2.2598,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.3837,0,27,27,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""k""]","[""k""]",2,,,,,,0,0,0,0,1,[0.93850000000009],[0.9382999999523918],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,9,9,img/B09_09.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.3978,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5008,0,28,28,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""k""]","[""k""]",2,,,,,,0,0,0,0,1,[1.0642999999522544],[1.0642999999522544],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,0,5,img/B05_00.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1.0755,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5844,0,29,29,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]","[""j""]",2,,,,,,0,0,0,0,1,[2.316899999976158],[2.316799999952309],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982891,001,2023-07-27_19h59.21.386,fluency,2022.2.4,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,6,4,img/B04_06.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2.1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4007,0,30,30,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
