welc_advance.keys,welc_advance.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,consent_advance.keys,consent_advance.rt,consent_advance_2.keys,consent_advance_2.rt,consentClick.x,consentClick.y,consentClick.leftButton,consentClick.midButton,consentClick.rightButton,consentClick.time,consentClick.clicked_name,quitClick.x,quitClick.y,quitClick.leftButton,quitClick.midButton,quitClick.rightButton,quitClick.time,quitClick.clicked_name,instr_advance_3.keys,instr_advance_3.rt,spec_instr_adv.keys,spec_instr_adv.rt,spec_instr_adv2.keys,spec_instr_adv2.rt,instr_loop.thisRepN,instr_loop.thisTrialN,instr_loop.thisN,instr_loop.thisIndex,instr_loop.ran,steps,fams,face_file,cond,instr,term,key_map,attnKeyResp1.keys,attnKeyResp1.rt,q1.thisRepN,q1.thisTrialN,q1.thisN,q1.thisIndex,q1.ran,attnKeyResp2.keys,attnKeyResp2.rt,q2.thisRepN,q2.thisTrialN,q2.thisN,q2.thisIndex,q2.ran,attnKeyResp3.keys,attnKeyResp3.rt,q3.thisRepN,q3.thisTrialN,q3.thisN,q3.thisIndex,q3.ran,practiceStart.keys,practiceStart.rt,practiceResp.keys,practiceResp.rt,timesRedone,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practiceRepeat.ran,attrRating.keys,attrRating.rt,practiceTrial.thisRepN,practiceTrial.thisTrialN,practiceTrial.thisN,practiceTrial.thisIndex,practiceTrial.ran,key_resp_3.keys,key_resp_3.rt,attnChecker.thisRepN,attnChecker.thisTrialN,attnChecker.thisN,attnChecker.thisIndex,attnChecker.ran,catResp.keys,redo_keypress.keys,redo_keypress.rt,redo_feedback_loop.thisRepN,redo_feedback_loop.thisTrialN,redo_feedback_loop.thisN,redo_feedback_loop.thisIndex,redo_feedback_loop.ran,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,catResp.rt,contResp.keys,contResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,contResp_2.keys,contResp_2.rt,respQ1.response,respQ1.rt,respQ2.response,respQ2.rt,respQ3.response,respQ3.rt,respQ4.response,respQ4.rt,nextClick1.x,nextClick1.y,nextClick1.leftButton,nextClick1.midButton,nextClick1.rightButton,nextClick1.clicked_name,respQ5.response,respQ5.rt,respQ6.response,respQ6.rt,respQ7.response,respQ7.rt,respQ8.response,respQ8.rt,nextClick2.x,nextClick2.y,nextClick2.leftButton,nextClick2.midButton,nextClick2.rightButton,nextClick2.clicked_name,respQ9.response,respQ9.rt,respQ10.response,respQ10.rt,respQ11.response,respQ11.rt,respQ12.response,respQ12.rt,nextClick3.x,nextClick3.y,nextClick3.leftButton,nextClick3.midButton,nextClick3.rightButton,nextClick3.clicked_name,respQ13.response,respQ13.rt,respQ14.response,respQ14.rt,respQ15.response,respQ15.rt,nextClick4.x,nextClick4.y,nextClick4.leftButton,nextClick4.midButton,nextClick4.rightButton,nextClick4.clicked_name,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,genderResp2.text,demographClick.x,demographClick.y,demographClick.leftButton,demographClick.midButton,demographClick.rightButton,demographClick.clicked_name,textbox.text,openanswerClick.x,openanswerClick.y,openanswerClick.leftButton,openanswerClick.midButton,openanswerClick.rightButton,openanswerClick.time,openanswerClick.clicked_name,exitKey.keys,exitKey.rt
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,img/B08_06.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.2772,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4165,0,12,12,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,k,,,,,,,,0,0,0,0,1,1.4077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,img/B09_08.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.8529,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4026,0,13,13,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,j,,,,,,,,0,0,0,0,1,1.2398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,img/B10_09.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.4591,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3237,0,14,14,108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,j,,,,,,,,0,0,0,0,1,1.4062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,img/B05_05.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.2945,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3035,0,15,15,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,j,,,,,,,,0,0,0,0,1,1.0117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,img/B08_01.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.2829,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.332,0,16,16,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,j,,,,,,,,0,0,0,0,1,1.1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,img/B05_03.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0813,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4157,0,17,17,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,j,,,,,,,,0,0,0,0,1,1.5309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,img/B07_05.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.7308,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3165,0,18,18,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,j,,,,,,,,0,0,0,0,1,0.8782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,img/B07_07.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.3036,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3105,0,19,19,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,j,,,,,,,,0,0,0,0,1,0.9837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,img/B09_09.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.2833,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3434,0,20,20,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,k,,,,,,,,0,0,0,0,1,1.1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,img/B06_10.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.6207,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2848,0,21,21,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,j,,,,,,,,0,0,0,0,1,1.0895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,img/B10_02.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.2639,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2859,0,22,22,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,j,,,,,,,,0,0,0,0,1,0.8412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,img/B05_06.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.2781,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.325,0,23,23,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,j,,,,,,,,0,0,0,0,1,1.1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,img/B07_10.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.606,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4378,0,24,24,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,j,,,,,,,,0,0,0,0,1,0.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,img/B02_04.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.3953,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2043,0,25,25,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,k,,,,,,,,0,0,0,0,1,1.7207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,img/B07_00.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0488,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3953,0,26,26,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,j,,,,,,,,0,0,0,0,1,0.9292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,img/B05_00.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.2345,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3523,0,27,27,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,j,,,,,,,,0,0,0,0,1,1.1409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,img/B09_05.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4691,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2479,0,28,28,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,j,,,,,,,,0,0,0,0,1,0.9396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,img/B08_05.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.413,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2582,0,29,29,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,k,,,,,,,,0,0,0,0,1,1.2085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,img/B04_00.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.7411,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2428,0,30,30,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,j,,,,,,,,0,0,0,0,1,1.5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,img/B06_09.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.2464,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2983,0,31,31,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,j,,,,,,,,0,0,0,0,1,1.1748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,img/B03_04.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.3858,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3154,0,32,32,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,j,,,,,,,,0,0,0,0,1,0.8797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2291,001,2023-03-30_06h45.52.979,fluency,2022.2.5,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,img/B01_06.jpg,BLEND,Press J if the face is a BLEND and K if the face is a NON-BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5151,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2834,0,33,33,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
